"TMSTAMP","RECNBR","batt_volt_Avg","lightbar","run_number","TMSTAMP","RECNBR","batt_volt_Avg","quantum_34121_Avg","Sun8004_Avg.1.","Sun8004_Avg.2."
"2019-01-22 13:22:27",2967,12.39413,116.8091,292,"2019-01-22 13:22:27",16833,11.3348,856.0822,862.7874,754.7691
"2019-01-22 13:22:37",2968,12.40521,17.46679,293,"2019-01-22 13:22:37",16843,11.3348,840.4793,842.4066,768.3563
"2019-01-22 13:22:38",2969,12.39967,18.55846,293,"2019-01-22 13:22:38",16844,11.3348,838.3989,841.0479,769.3754
"2019-01-22 13:22:39",2970,12.39967,19.65013,293,"2019-01-22 13:22:39",16845,11.3348,835.2783,840.3685,771.0738
"2019-01-22 13:22:40",2971,12.39967,22.92516,293,"2019-01-22 13:22:40",16846,11.3348,833.1979,837.9907,772.4325
"2019-01-22 13:22:41",2972,12.39967,33.8419,293,"2019-01-22 13:22:41",16847,11.3348,831.1175,836.9717,773.7912
"2019-01-22 13:22:42",2973,12.39967,45.85031,293,"2019-01-22 13:22:42",16848,11.3348,829.0371,834.9337,775.1499
"2019-01-22 13:22:43",2974,12.39413,67.68379,293,"2019-01-22 13:22:43",16849,11.3348,827.9969,834.2543,776.5087
"2019-01-22 13:22:44",2975,12.39413,88.4256,293,"2019-01-22 13:22:44",16850,11.3348,826.9567,833.5749,777.8674
"2019-01-22 13:22:45",2976,12.39984,123.3594,293,"2019-01-22 13:22:45",16851,11.34033,825.9165,832.5558,779.2261
"2019-01-22 13:22:46",2977,12.3943,134.2762,293,"2019-01-22 13:22:46",16852,11.3348,824.8763,831.5368,779.2261
"2019-01-22 13:22:56",2978,12.40538,17.46682,294,"2019-01-22 13:22:56",16862,11.34033,818.6351,820.6671,790.0959
"2019-01-22 13:22:57",2979,12.39984,18.5585,294,"2019-01-22 13:22:57",16863,11.34033,818.6351,819.3083,790.7752
"2019-01-22 13:22:58",2980,12.3943,19.65017,294,"2019-01-22 13:22:58",16864,11.3348,817.595,819.3083,790.7752
"2019-01-22 13:22:59",2981,12.39984,21.83352,294,"2019-01-22 13:22:59",16865,11.3348,816.5547,818.629,790.7752
"2019-01-22 13:23:00",2982,12.39984,26.20023,294,"2019-01-22 13:23:00",16866,11.34033,816.5547,818.629,792.8133
"2019-01-22 13:23:01",2983,12.3943,33.84196,294,"2019-01-22 13:23:01",16867,11.3348,815.5145,818.629,792.8133
"2019-01-22 13:23:02",2984,12.3943,44.75872,294,"2019-01-22 13:23:02",16868,11.3348,815.5145,817.2703,792.8133
"2019-01-22 13:23:03",2985,12.3943,58.95052,294,"2019-01-22 13:23:03",16869,11.3348,814.4744,816.5909,792.8133
"2019-01-22 13:23:04",2986,12.3943,81.87572,294,"2019-01-22 13:23:04",16870,11.3348,813.4341,815.2322,792.8133
"2019-01-22 13:23:05",2987,12.3943,101.5259,294,"2019-01-22 13:23:05",16871,11.33479,813.43,814.5499,792.8104
"2019-01-22 13:23:06",2988,12.3943,115.7177,294,"2019-01-22 13:23:06",16872,11.32925,812.3898,813.5309,792.8104
"2019-01-22 13:23:17",2989,12.40538,17.46682,295,"2019-01-22 13:23:17",16883,11.33479,805.1085,802.3215,790.7724
"2019-01-22 13:23:18",2990,12.39984,20.74185,295,"2019-01-22 13:23:18",16884,11.34032,805.1085,802.3215,790.7724
"2019-01-22 13:23:19",2991,12.39984,22.9252,295,"2019-01-22 13:23:19",16885,11.33479,804.0682,802.3215,790.7724
"2019-01-22 13:23:20",2992,12.3943,27.29191,295,"2019-01-22 13:23:20",16886,11.33479,803.0281,802.3215,790.7724
"2019-01-22 13:23:21",2993,12.3943,30.56693,295,"2019-01-22 13:23:21",16887,11.33479,803.0281,802.3215,790.7724
"2019-01-22 13:23:22",2994,12.3943,33.84196,295,"2019-01-22 13:23:22",16888,11.34032,801.9879,801.6421,790.7724
"2019-01-22 13:23:23",2995,12.3943,36.02531,295,"2019-01-22 13:23:23",16889,11.33479,800.9477,801.6421,790.7724
"2019-01-22 13:23:24",2996,12.3943,49.12543,295,"2019-01-22 13:23:24",16890,11.33479,799.9075,801.3024,790.7724
"2019-01-22 13:23:25",2997,12.3943,77.50901,295,"2019-01-22 13:23:25",16891,11.33479,799.9075,800.2834,790.7724
"2019-01-22 13:23:26",2998,12.3943,92.79248,295,"2019-01-22 13:23:26",16892,11.33479,798.8673,800.623,790.7724
"2019-01-22 13:23:40",2999,12.40538,16.37514,296,"2019-01-22 13:23:40",16906,11.33479,788.4653,788.0549,783.2994
"2019-01-22 13:23:41",3000,12.39955,19.6502,296,"2019-01-22 13:23:41",16907,11.32925,787.4252,785.3375,779.9026
"2019-01-22 13:23:42",3001,12.39955,22.92524,296,"2019-01-22 13:23:42",16908,11.33479,786.3849,784.6581,779.2233
"2019-01-22 13:23:43",3002,12.39402,20.74188,296,"2019-01-22 13:23:43",16909,11.34032,786.3849,783.2994,777.8646
"2019-01-22 13:23:44",3003,12.39955,20.74188,296,"2019-01-22 13:23:44",16910,11.32925,785.3448,781.9407,774.4678
"2019-01-22 13:23:45",3004,12.39402,19.6502,296,"2019-01-22 13:23:45",16911,11.33479,784.3046,779.563,772.4297
"2019-01-22 13:23:46",3005,12.39402,18.55853,296,"2019-01-22 13:23:46",16912,11.32925,783.2644,778.8836,771.071
"2019-01-22 13:23:47",3006,12.39402,32.75034,296,"2019-01-22 13:23:47",16913,11.33479,782.2242,777.1852,768.0139
"2019-01-22 13:23:48",3007,12.39402,84.0592,296,"2019-01-22 13:23:48",16914,11.33479,781.184,775.1472,765.6361
"2019-01-22 13:24:01",3008,12.40509,12.00846,297,"2019-01-22 13:24:01",16927,11.33479,769.7419,752.7283,737.7825
"2019-01-22 13:24:02",3009,12.39955,14.19181,297,"2019-01-22 13:24:02",16928,11.34032,768.7017,751.3696,735.0651
"2019-01-22 13:24:03",3010,12.39955,17.46685,297,"2019-01-22 13:24:03",16929,11.33479,767.6615,750.6902,733.7063
"2019-01-22 13:24:04",3011,12.39955,19.6502,297,"2019-01-22 13:24:04",16930,11.33479,766.6213,749.3315,732.3476
"2019-01-22 13:24:05",3012,12.39402,18.55853,297,"2019-01-22 13:24:05",16931,11.33479,765.5811,748.6522,730.9889
"2019-01-22 13:24:06",3013,12.39402,17.46685,297,"2019-01-22 13:24:06",16932,11.33479,764.541,747.2935,728.2715
"2019-01-22 13:24:07",3014,12.39402,17.46685,297,"2019-01-22 13:24:07",16933,11.33479,764.541,747.2935,728.2715
"2019-01-22 13:24:08",3015,12.39402,16.37517,297,"2019-01-22 13:24:08",16934,11.32925,763.5007,745.9348,726.9127
"2019-01-22 13:24:09",3016,12.39402,19.6502,297,"2019-01-22 13:24:09",16935,11.32925,762.4606,744.576,725.554
"2019-01-22 13:24:10",3017,12.39402,57.85894,297,"2019-01-22 13:24:10",16936,11.33479,761.4203,743.2173,724.1953
"2019-01-22 13:24:24",3018,12.40509,12.00846,298,"2019-01-22 13:24:24",16950,11.33477,749.9768,737.101,724.1932
"2019-01-22 13:24:25",3019,12.39955,14.19181,298,"2019-01-22 13:24:25",16951,11.33477,749.9768,737.7803,725.5519
"2019-01-22 13:24:26",3020,12.39402,14.19181,298,"2019-01-22 13:24:26",16952,11.33477,748.9366,737.7803,725.5519
"2019-01-22 13:24:27",3021,12.39402,14.19181,298,"2019-01-22 13:24:27",16953,11.33477,747.8964,737.7803,726.9106
"2019-01-22 13:24:28",3022,12.39955,17.46685,298,"2019-01-22 13:24:28",16954,11.32924,747.8964,738.4597,728.2693
"2019-01-22 13:24:29",3023,12.39402,20.74188,298,"2019-01-22 13:24:29",16955,11.33477,746.8563,739.139,729.6281
"2019-01-22 13:24:30",3024,12.39402,22.92524,298,"2019-01-22 13:24:30",16956,11.32924,746.8563,739.4787,730.9868
"2019-01-22 13:24:31",3025,12.39402,25.10859,298,"2019-01-22 13:24:31",16957,11.33477,745.816,739.139,730.6471
"2019-01-22 13:24:32",3026,12.39402,48.03383,298,"2019-01-22 13:24:32",16958,11.33477,744.7759,739.8184,732.3455
"2019-01-22 13:24:33",3027,12.39402,104.8011,298,"2019-01-22 13:24:33",16959,11.33477,744.7759,740.4977,733.7042
"2019-01-22 13:24:38",3028,12.39933,24.01695,299,"2019-01-22 13:24:38",16964,11.33477,742.6955,743.8945,740.4977
"2019-01-22 13:24:39",3029,12.39379,25.10863,299,"2019-01-22 13:24:39",16965,11.33477,741.6553,744.5739,741.8564
"2019-01-22 13:24:40",3030,12.39379,27.29199,299,"2019-01-22 13:24:40",16966,11.33477,741.6553,744.5739,741.8564
"2019-01-22 13:24:41",3031,12.39379,31.6587,299,"2019-01-22 13:24:41",16967,11.32924,740.6151,745.2532,743.8945
"2019-01-22 13:24:42",3032,12.39379,42.5755,299,"2019-01-22 13:24:42",16968,11.34031,740.6151,745.9326,744.5739
"2019-01-22 13:24:43",3033,12.39379,51.30893,299,"2019-01-22 13:24:43",16969,11.33477,740.6151,745.9326,744.5739
"2019-01-22 13:24:44",3034,12.39379,61.13405,299,"2019-01-22 13:24:44",16970,11.33477,739.5749,746.6119,744.5739
"2019-01-22 13:24:45",3035,12.39379,65.50077,299,"2019-01-22 13:24:45",16971,11.33477,739.5749,747.2913,745.2532
"2019-01-22 13:24:46",3036,12.39379,92.79276,299,"2019-01-22 13:24:46",16972,11.34031,739.5749,747.2913,745.2532
"2019-01-22 13:24:47",3037,12.39379,115.718,299,"2019-01-22 13:24:47",16973,11.33477,738.5347,747.2913,745.2532
"2019-01-22 13:24:48",3038,12.39379,131.0015,299,"2019-01-22 13:24:48",16974,11.34031,738.5347,747.2913,745.2532
"2019-01-22 13:25:18",3039,12.40486,16.37519,300,"2019-01-22 13:25:18",17004,11.32924,739.5749,745.2532,742.5358
"2019-01-22 13:25:19",3040,12.39933,19.65023,300,"2019-01-22 13:25:19",17005,11.33477,739.5749,745.9326,744.5739
"2019-01-22 13:25:20",3041,12.39933,19.65023,300,"2019-01-22 13:25:20",17006,11.33477,739.5749,745.9326,744.5739
"2019-01-22 13:25:21",3042,12.39933,32.75039,300,"2019-01-22 13:25:21",17007,11.33477,740.6151,746.9517,745.2532
"2019-01-22 13:25:22",3043,12.39379,45.85054,300,"2019-01-22 13:25:22",17008,11.33477,740.6151,747.2913,745.9326
"2019-01-22 13:25:23",3044,12.39379,52.40061,300,"2019-01-22 13:25:23",17009,11.33477,740.6151,747.9706,746.6119
"2019-01-22 13:25:24",3045,12.39379,62.22573,300,"2019-01-22 13:25:24",17010,11.33477,741.6553,747.9706,746.6119
"2019-01-22 13:25:25",3046,12.39379,73.14252,300,"2019-01-22 13:25:25",17011,11.33477,741.6553,748.65,747.2913
"2019-01-22 13:25:26",3047,12.39379,82.96764,300,"2019-01-22 13:25:26",17012,11.33477,742.6955,749.3294,747.9706
"2019-01-22 13:25:27",3048,12.39379,87.33436,300,"2019-01-22 13:25:27",17013,11.32924,742.6955,749.3294,747.9706
"2019-01-22 13:25:38",3049,12.40468,13.10017,301,"2019-01-22 13:25:38",17024,11.32923,749.9716,760.8767,759.8577
"2019-01-22 13:25:39",3050,12.39914,13.10017,301,"2019-01-22 13:25:39",17025,11.33476,751.0118,762.9147,761.556
"2019-01-22 13:25:40",3051,12.39914,14.19185,301,"2019-01-22 13:25:40",17026,11.32923,751.0118,764.2734,762.2354
"2019-01-22 13:25:41",3052,12.39914,13.10017,301,"2019-01-22 13:25:41",17027,11.33476,752.052,765.6322,763.5941
"2019-01-22 13:25:42",3053,12.3936,13.10017,301,"2019-01-22 13:25:42",17028,11.33476,753.0922,766.9909,765.6322
"2019-01-22 13:25:43",3054,12.39914,14.19185,301,"2019-01-22 13:25:43",17029,11.32923,754.1324,767.6702,766.3115
"2019-01-22 13:25:44",3055,12.3936,22.92529,301,"2019-01-22 13:25:44",17030,11.32923,754.1324,769.7083,768.0099
"2019-01-22 13:25:45",3056,12.3936,48.03395,301,"2019-01-22 13:25:45",17031,11.33476,755.1725,771.067,769.0289
"2019-01-22 13:25:46",3057,12.3936,58.95076,301,"2019-01-22 13:25:46",17032,11.33476,756.2128,772.4257,771.067
"2019-01-22 13:25:47",3058,12.3936,67.6842,301,"2019-01-22 13:25:47",17033,11.3403,757.2529,773.105,771.7463
"2019-01-22 13:26:04",3059,12.40468,10.91681,302,"2019-01-22 13:26:04",17050,11.32923,773.8959,792.8063,781.9366
"2019-01-22 13:26:05",3060,12.39914,10.91681,302,"2019-01-22 13:26:05",17051,11.33476,774.936,793.8254,781.9366
"2019-01-22 13:26:06",3061,12.39914,10.91681,302,"2019-01-22 13:26:06",17052,11.32923,775.9762,794.8444,783.2954
"2019-01-22 13:26:07",3062,12.39914,12.00849,302,"2019-01-22 13:26:07",17053,11.33476,777.0164,795.5237,783.2954
"2019-01-22 13:26:08",3063,12.3936,13.10017,302,"2019-01-22 13:26:08",17054,11.32923,778.0566,796.8824,785.3334
"2019-01-22 13:26:09",3064,12.3936,15.28353,302,"2019-01-22 13:26:09",17055,11.32923,779.0967,798.9205,786.0128
"2019-01-22 13:26:10",3065,12.3936,19.65025,302,"2019-01-22 13:26:10",17056,11.33476,780.137,800.2792,788.0508
"2019-01-22 13:26:11",3066,12.3936,27.29202,302,"2019-01-22 13:26:11",17057,11.33476,781.1771,800.2792,789.4095
"2019-01-22 13:26:12",3067,12.3936,42.57555,302,"2019-01-22 13:26:12",17058,11.32923,782.2173,802.3173,790.7682
"2019-01-22 13:26:13",3068,12.3936,61.13412,302,"2019-01-22 13:26:13",17059,11.32923,783.2575,801.6379,789.7493
"2019-01-22 13:26:23",3069,12.40468,12.00849,303,"2019-01-22 13:26:23",17069,11.33476,793.6593,812.5076,781.9366
"2019-01-22 13:26:24",3070,12.39914,13.10017,303,"2019-01-22 13:26:24",17070,11.33476,794.6995,814.206,781.9366
"2019-01-22 13:26:25",3071,12.3936,13.10017,303,"2019-01-22 13:26:25",17071,11.32923,795.7397,815.225,779.8986
"2019-01-22 13:26:26",3072,12.39914,15.28353,303,"2019-01-22 13:26:26",17072,11.33476,796.7798,816.5837,779.8986
"2019-01-22 13:26:27",3073,12.3936,16.37521,303,"2019-01-22 13:26:27",17073,11.32923,797.8201,817.2631,779.2192
"2019-01-22 13:26:28",3074,12.3936,20.74193,303,"2019-01-22 13:26:28",17074,11.32923,798.8602,819.3011,778.5399
"2019-01-22 13:26:29",3075,12.39346,27.29204,303,"2019-01-22 13:26:29",17075,11.32923,799.9004,819.6408,778.8796
"2019-01-22 13:26:30",3076,12.39346,38.20885,303,"2019-01-22 13:26:30",17076,11.32923,800.9406,820.6599,779.2192
"2019-01-22 13:26:31",3077,12.39346,49.12567,303,"2019-01-22 13:26:31",17077,11.32923,800.9406,820.6599,777.8605
"2019-01-22 13:26:32",3078,12.39899,54.58408,303,"2019-01-22 13:26:32",17078,11.33476,801.9808,822.6979,777.8605
"2019-01-22 13:27:27",3079,12.40442,15.28355,304,"2019-01-22 13:27:27",17133,11.32922,819.6585,827.4519,803.6745
"2019-01-22 13:27:28",3080,12.40442,15.28355,304,"2019-01-22 13:27:28",17134,11.32922,819.6585,828.8106,807.0713
"2019-01-22 13:27:29",3081,12.39888,16.37523,304,"2019-01-22 13:27:29",17135,11.33476,819.6585,829.4899,809.7887
"2019-01-22 13:27:30",3082,12.39888,18.5586,304,"2019-01-22 13:27:30",17136,11.32922,819.6585,831.528,813.1855
"2019-01-22 13:27:31",3083,12.39888,20.74196,304,"2019-01-22 13:27:31",17137,11.32922,819.6585,831.528,815.9029
"2019-01-22 13:27:32",3084,12.39888,27.29206,304,"2019-01-22 13:27:32",17138,11.32922,819.6585,832.8867,819.2996
"2019-01-22 13:27:33",3085,12.39888,31.65878,304,"2019-01-22 13:27:33",17139,11.32922,819.6585,832.8867,820.6583
"2019-01-22 13:27:34",3086,12.39888,38.20888,304,"2019-01-22 13:27:34",17140,11.32922,819.6585,833.9058,824.7345
"2019-01-22 13:27:35",3087,12.39888,44.75897,304,"2019-01-22 13:27:35",17141,11.32922,819.6585,834.2454,826.0932
"2019-01-22 13:27:36",3088,12.39888,46.94233,304,"2019-01-22 13:27:36",17142,11.33476,819.6585,834.9247,829.4899
"2019-01-22 13:27:37",3089,12.39888,37.1172,304,"2019-01-22 13:27:37",17143,11.33476,819.6585,832.2073,826.7725
"2019-01-22 13:27:47",3090,12.40442,15.28355,305,"2019-01-22 13:27:47",17153,11.32922,822.7791,813.1855,811.1474
"2019-01-22 13:27:48",3091,12.39888,15.28355,305,"2019-01-22 13:27:48",17154,11.33476,822.7791,813.1855,811.1474
"2019-01-22 13:27:49",3092,12.39888,15.28355,305,"2019-01-22 13:27:49",17155,11.33476,822.7791,812.5061,810.1284
"2019-01-22 13:27:50",3093,12.39888,15.28355,305,"2019-01-22 13:27:50",17156,11.32922,823.8192,811.1474,807.7507
"2019-01-22 13:27:51",3094,12.39888,20.74196,305,"2019-01-22 13:27:51",17157,11.33476,823.8192,811.8268,807.7507
"2019-01-22 13:27:52",3095,12.39888,30.5671,305,"2019-01-22 13:27:52",17158,11.32922,824.8594,813.1855,806.392
"2019-01-22 13:27:53",3096,12.39888,37.1172,305,"2019-01-22 13:27:53",17159,11.33476,824.8594,813.1855,805.0332
"2019-01-22 13:27:54",3097,12.39888,41.48392,305,"2019-01-22 13:27:54",17160,11.33476,825.8996,814.8839,805.0332
"2019-01-22 13:27:55",3098,12.39334,45.85065,305,"2019-01-22 13:27:55",17161,11.32922,826.9398,815.9029,805.0332
"2019-01-22 13:27:56",3099,12.39334,50.21738,305,"2019-01-22 13:27:56",17162,11.33476,826.9398,816.5822,803.6745
"2019-01-22 13:27:57",3100,12.39334,38.20888,305,"2019-01-22 13:27:57",17163,11.33476,827.9799,819.2996,805.0332
"2019-01-22 13:28:07",3101,12.40442,19.65028,306,"2019-01-22 13:28:07",17173,11.32922,836.3013,830.1693,815.2235
"2019-01-22 13:28:08",3102,12.39888,20.74196,306,"2019-01-22 13:28:08",17174,11.32922,837.3415,831.528,816.2426
"2019-01-22 13:28:09",3103,12.39888,21.83364,306,"2019-01-22 13:28:09",17175,11.32922,838.3765,832.5458,818.6191
"2019-01-22 13:28:10",3104,12.39888,20.74196,306,"2019-01-22 13:28:10",17176,11.32922,839.4167,834.9235,821.3365
"2019-01-22 13:28:11",3105,12.39888,30.5671,306,"2019-01-22 13:28:11",17177,11.33475,840.4568,835.6028,822.6952
"2019-01-22 13:28:12",3106,12.39888,41.48392,306,"2019-01-22 13:28:12",17178,11.32922,841.497,837.6409,826.0919
"2019-01-22 13:28:13",3107,12.39888,46.94233,306,"2019-01-22 13:28:13",17179,11.32922,842.5372,838.3203,828.13
"2019-01-22 13:28:14",3108,12.39888,52.40075,306,"2019-01-22 13:28:14",17180,11.32922,844.6175,841.0377,831.5267
"2019-01-22 13:28:15",3109,12.39334,60.04252,306,"2019-01-22 13:28:15",17181,11.33475,846.6979,844.4344,834.9235
"2019-01-22 13:28:16",3110,12.39334,65.50093,306,"2019-01-22 13:28:16",17182,11.32922,848.7782,846.4725,838.3203
"2019-01-22 13:28:17",3111,12.39334,51.30906,306,"2019-01-22 13:28:17",17183,11.32922,848.7782,849.8693,842.3964
"2019-01-22 13:28:26",3112,12.40432,26.20039,307,"2019-01-22 13:28:26",17192,11.32922,848.7782,850.5486,848.5106
"2019-01-22 13:28:27",3113,12.39878,28.38375,307,"2019-01-22 13:28:27",17193,11.32922,849.8184,851.9073,849.8693
"2019-01-22 13:28:28",3114,12.39878,34.93385,307,"2019-01-22 13:28:28",17194,11.32922,850.8585,853.9454,851.9073
"2019-01-22 13:28:29",3115,12.39325,39.30058,307,"2019-01-22 13:28:29",17195,11.32922,850.8585,855.9834,853.9454
"2019-01-22 13:28:30",3116,12.39325,44.759,307,"2019-01-22 13:28:30",17196,11.32922,851.8987,858.7008,856.6628
"2019-01-22 13:28:31",3117,12.39325,53.49246,307,"2019-01-22 13:28:31",17197,11.32922,852.9389,860.7389,858.7008
"2019-01-22 13:28:32",3118,12.39325,64.40929,307,"2019-01-22 13:28:32",17198,11.33475,852.9389,862.7769,860.7389
"2019-01-22 13:28:33",3119,12.39325,79.69284,307,"2019-01-22 13:28:33",17199,11.32922,853.9791,864.1356,862.7769
"2019-01-22 13:28:34",3120,12.39325,89.51799,307,"2019-01-22 13:28:34",17200,11.33475,855.0192,864.815,863.4563
"2019-01-22 13:28:35",3121,12.39325,84.05958,307,"2019-01-22 13:28:35",17201,11.33475,856.0594,865.4943,864.1356
"2019-01-22 13:28:45",3122,12.40432,18.55861,308,"2019-01-22 13:28:45",17211,11.32922,864.3807,875.6846,855.6437
"2019-01-22 13:28:46",3123,12.39878,18.55861,308,"2019-01-22 13:28:46",17212,11.33475,864.3807,875.6846,854.6247
"2019-01-22 13:28:47",3124,12.39878,22.92534,308,"2019-01-22 13:28:47",17213,11.32922,865.4209,876.7037,854.6247
"2019-01-22 13:28:48",3125,12.39325,26.20039,308,"2019-01-22 13:28:48",17214,11.32922,866.4611,877.7227,854.6247
"2019-01-22 13:28:49",3126,12.39325,32.75048,308,"2019-01-22 13:28:49",17215,11.32922,867.5012,878.402,854.6247
"2019-01-22 13:28:50",3127,12.39325,43.66731,308,"2019-01-22 13:28:50",17216,11.32922,868.5414,879.0814,854.6247
"2019-01-22 13:28:51",3128,12.39325,58.95087,308,"2019-01-22 13:28:51",17217,11.33475,868.5414,879.0814,854.6247
"2019-01-22 13:28:52",3129,12.39325,81.87621,308,"2019-01-22 13:28:52",17218,11.32922,869.5816,879.4211,855.6437
"2019-01-22 13:28:53",3130,12.39325,99.34313,308,"2019-01-22 13:28:53",17219,11.32922,870.6218,879.0814,854.6247
"2019-01-22 13:28:54",3131,12.39325,101.5265,308,"2019-01-22 13:28:54",17220,11.33475,871.6619,879.0814,854.6247
"2019-01-22 13:29:04",3132,12.39878,12.00851,309,"2019-01-22 13:29:04",17230,11.32922,877.903,879.0814,852.247
"2019-01-22 13:29:05",3133,12.39325,15.28356,309,"2019-01-22 13:29:05",17231,11.32922,878.9431,881.7988,853.266
"2019-01-22 13:29:06",3134,12.39878,18.55861,309,"2019-01-22 13:29:06",17232,11.32922,878.9431,881.7988,853.266
"2019-01-22 13:29:07",3135,12.39325,20.74197,309,"2019-01-22 13:29:07",17233,11.32922,879.9833,882.8178,853.9454
"2019-01-22 13:29:08",3136,12.39325,25.1087,309,"2019-01-22 13:29:08",17234,11.32922,881.0234,883.1575,854.6247
"2019-01-22 13:29:09",3137,12.39325,32.75048,309,"2019-01-22 13:29:09",17235,11.32922,881.0234,883.1575,854.6247
"2019-01-22 13:29:10",3138,12.39325,48.03404,309,"2019-01-22 13:29:10",17236,11.32922,881.0234,883.8369,855.9834
"2019-01-22 13:29:11",3139,12.39325,64.40929,309,"2019-01-22 13:29:11",17237,11.32922,882.0636,884.5162,856.6628
"2019-01-22 13:29:12",3140,12.39325,82.9679,309,"2019-01-22 13:29:12",17238,11.33475,882.0636,884.5162,857.6818
"2019-01-22 13:29:13",3141,12.39325,94.9764,309,"2019-01-22 13:29:13",17239,11.33475,883.1038,884.5162,858.7008
"2019-01-22 13:29:24",3142,12.39913,22.92535,310,"2019-01-22 13:29:24",17250,11.32922,886.2243,883.1575,859.7198
"2019-01-22 13:29:25",3143,12.39359,22.92535,310,"2019-01-22 13:29:25",17251,11.33475,887.2594,883.1564,859.3792
"2019-01-22 13:29:26",3144,12.39359,20.74198,310,"2019-01-22 13:29:26",17252,11.32921,887.2594,883.1564,859.3792
"2019-01-22 13:29:27",3145,12.39359,22.92535,310,"2019-01-22 13:29:27",17253,11.32921,887.2594,883.1564,861.4172
"2019-01-22 13:29:28",3146,12.39359,25.10872,310,"2019-01-22 13:29:28",17254,11.33475,888.2996,883.1564,861.4172
"2019-01-22 13:29:29",3147,12.39359,28.38376,310,"2019-01-22 13:29:29",17255,11.33475,888.2996,883.8358,862.7759
"2019-01-22 13:29:30",3148,12.39359,43.66733,310,"2019-01-22 13:29:30",17256,11.33475,888.2996,883.8358,864.4742
"2019-01-22 13:29:31",3149,12.39359,77.50951,310,"2019-01-22 13:29:31",17257,11.32921,889.3397,883.8358,865.4933
"2019-01-22 13:29:32",3150,12.39359,103.7099,310,"2019-01-22 13:29:32",17258,11.32921,889.3397,884.5151,867.5314
"2019-01-22 13:29:33",3151,12.39359,114.6267,310,"2019-01-22 13:29:33",17259,11.32921,890.3799,884.5151,868.8901
"2019-01-22 13:29:44",3152,12.40467,27.29208,311,"2019-01-22 13:29:44",17270,11.32921,897.661,908.6321,906.9337
"2019-01-22 13:29:45",3153,12.39359,24.01703,311,"2019-01-22 13:29:45",17271,11.32921,897.661,911.6891,909.6511
"2019-01-22 13:29:46",3154,12.39359,21.83367,311,"2019-01-22 13:29:46",17272,11.32921,898.7012,911.0098,908.9717
"2019-01-22 13:29:47",3155,12.39359,20.74198,311,"2019-01-22 13:29:47",17273,11.33475,899.7413,910.3304,908.2924
"2019-01-22 13:29:48",3156,12.39359,33.84218,311,"2019-01-22 13:29:48",17274,11.32921,900.7815,911.0098,906.9337
"2019-01-22 13:29:49",3157,12.39359,46.94238,311,"2019-01-22 13:29:49",17275,11.32921,901.8217,912.3685,904.2163
"2019-01-22 13:29:50",3158,12.39359,88.42635,311,"2019-01-22 13:29:50",17276,11.33475,902.8618,914.4066,901.1592
"2019-01-22 13:29:51",3159,12.39359,118.9935,311,"2019-01-22 13:29:51",17277,11.32921,903.902,915.7653,899.4608
"2019-01-22 13:29:52",3160,12.39359,153.9273,311,"2019-01-22 13:29:52",17278,11.33475,905.9823,916.4446,896.7435
"2019-01-22 13:29:53",3161,12.39359,174.6693,311,"2019-01-22 13:29:53",17279,11.32921,907.0225,918.4827,894.0261
"2019-01-22 13:30:03",3162,12.40467,24.01703,312,"2019-01-22 13:30:03",17289,11.32921,921.5848,932.749,880.439
"2019-01-22 13:30:04",3163,12.39359,22.92535,312,"2019-01-22 13:30:04",17290,11.32921,922.6249,934.1077,880.439
"2019-01-22 13:30:05",3164,12.39359,19.6503,312,"2019-01-22 13:30:05",17291,11.32921,924.7053,935.4664,879.0803
"2019-01-22 13:30:06",3165,12.39359,24.01703,312,"2019-01-22 13:30:06",17292,11.32921,926.7856,936.8251,880.439
"2019-01-22 13:30:07",3166,12.39359,53.49248,312,"2019-01-22 13:30:07",17293,11.32921,927.8257,937.1649,880.439
"2019-01-22 13:30:08",3167,12.39359,85.1513,312,"2019-01-22 13:30:08",17294,11.32921,929.9061,939.5425,881.7977
"2019-01-22 13:30:09",3168,12.39359,126.6353,312,"2019-01-22 13:30:09",17295,11.33475,931.9864,940.2219,881.7977
"2019-01-22 13:30:10",3169,12.39359,153.9273,312,"2019-01-22 13:30:10",17296,11.32921,934.0667,941.5806,883.1564
"2019-01-22 13:30:11",3170,12.39359,182.3111,312,"2019-01-22 13:30:11",17297,11.32921,935.1069,943.6187,886.5532
"2019-01-22 13:30:12",3171,12.39359,181.2194,312,"2019-01-22 13:30:12",17298,11.32921,937.1872,944.9774,887.9119
"2019-01-22 13:30:22",3172,12.40494,22.92536,313,"2019-01-22 13:30:22",17308,11.32921,959.0306,970.1133,887.2325
"2019-01-22 13:30:23",3173,12.39387,20.74199,313,"2019-01-22 13:30:23",17309,11.32921,962.1511,973.5101,884.5151
"2019-01-22 13:30:24",3174,12.39387,17.46694,313,"2019-01-22 13:30:24",17310,11.32921,965.2716,975.5482,881.7977
"2019-01-22 13:30:25",3175,12.39387,18.55862,313,"2019-01-22 13:30:25",17311,11.32921,968.3922,978.9449,879.0803
"2019-01-22 13:30:26",3176,12.39387,34.93388,313,"2019-01-22 13:30:26",17312,11.33475,972.5528,981.6624,877.382
"2019-01-22 13:30:27",3177,12.39387,67.68439,313,"2019-01-22 13:30:27",17313,11.33475,976.7134,985.7384,876.3629
